"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-07-07","99.7","-1.16","5.4","deGrom, Jacob",669374,594798,,"called_strike",,,,,"14","Keston Hiura strikes out swinging.","R","R","R","NYM","MIL","S",,,"0","0",2021,"-0.64","1.49","0.88","2.33",,,,"1","5","Top",,,,,"621512",,,7.1806243042212605,-144.98817757149837,-6.64807012395514,-10.623122293965775,33.04795563210627,-9.748214918883095,"3.45","1.68",,,,"101","2498","7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.53",,,,,,,,"32","1","4-Seam Fastball","1","2","2","1","2","1","2","1","Infield shift","Standard","217","0","-0.027"
"SL","2021-07-07","91.4","-1.04","5.57","deGrom, Jacob",607054,594798,"home_run","hit_into_play",,,,,"6","Jace Peterson homers (4) on a fly ball to center field.","R","L","R","NYM","MIL","X",,"fly_ball","2","2",2021,"0.29","0.43","0.34","2.28",,,,"1","5","Top",153.19,25.44,,,"621512",,,2.8879847368132436,-133.208928599154,-3.439449952129441,2.9092609265387273,25.055529723363964,-26.574508636346103,"3.37","1.53","426","102.8","27","92.7","2497","6.7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.8","0.866","1.654","2","1","0","3","6","31","5","Slider","1","1","1","1","2","1","2","1","Infield shift","Standard","187","-0.215","1.021"
"SL","2021-07-07","91.8","-1.09","5.53","deGrom, Jacob",607054,594798,,"ball",,,,,"14","Jace Peterson homers (4) on a fly ball to center field.","R","L","R","NYM","MIL","B",,,"1","2",2021,"0.32","0.3","1.52","1.37",,,,"1","5","Top",,,,,"621512",,,5.974817269616918,-133.6704572212962,-5.444755273024172,2.71339867872376,24.841101648456128,-27.641920762106743,"3.41","1.66",,,,"93.1","2532","6.7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.77",,,,,,,,"31","4","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","179","0","0.028"
"SL","2021-07-07","91.3","-1.25","5.53","deGrom, Jacob",607054,594798,,"ball",,,,,"13","Jace Peterson homers (4) on a fly ball to center field.","R","L","R","NYM","MIL","B",,,"0","2",2021,"0.28","0.48","-1.36","1.09",,,,"1","5","Top",,,,,"621512",,,-0.8897234597408157,-133.11505865720403,-6.491098067043701,3.5832902483492637,23.539769540331186,-25.47788281519631,"3.26","1.59",,,,"92.7","2461","6.6",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.89",,,,,,,,"31","3","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","198","0","0.013"
"SL","2021-07-07","91.6","-1.16","5.53","deGrom, Jacob",607054,594798,,"swinging_strike",,,,,"14","Jace Peterson homers (4) on a fly ball to center field.","R","L","R","NYM","MIL","S",,,"0","1",2021,"0.3","0.4","1.30","1.92",,,,"1","5","Top",,,,,"621512",,,5.6367386996968065,-133.51670289664432,-4.243222596648323,2.672399013911496,23.815681036043298,-26.78755906861064,"3.37","1.53",,,,"93.2","2495","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.74",,,,,,,,"31","2","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","167","0","-0.035"
"SL","2021-07-07","91.9","-1.16","5.55","deGrom, Jacob",607054,594798,,"swinging_strike",,,,,"6","Jace Peterson homers (4) on a fly ball to center field.","R","L","R","NYM","MIL","S",,,"0","0",2021,"-0.03","0.43","0.64","2.27",,,,"1","5","Top",,,,,"621512",,,4.66867128544797,-133.92888790098925,-3.4826646493361784,-1.2757568729571669,25.151530980920487,-26.477892103176927,"3.37","1.53",,,,"92.9","2439","6.5",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.98",,,,,,,,"31","1","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","191","0","-0.027"
"FF","2021-07-07","100.5","-0.99","5.48","deGrom, Jacob",541645,594798,"field_out","hit_into_play",,,,,"2","Avisail Garcia flies out to center fielder Brandon Nimmo.","R","R","R","NYM","MIL","X","8","fly_ball","0","2",2021,"-0.75","1.41","-0.07","3.57",,,,"0","5","Top",144.57,96.94,,,"621512",,,4.372961913763826,-146.42629281353373,-3.390768320638008,-11.750796105805676,29.965195541484615,-11.150110032470703,"3.55","1.63","261","76.0","33","102.1","2554","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.7","0.154","0.143","0","1","0","0","3","30","3","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","213","0.039","-0.152"
"FF","2021-07-07","99.6","-1.03","5.51","deGrom, Jacob",541645,594798,,"foul",,,,,"3","Avisail Garcia flies out to center fielder Brandon Nimmo.","R","R","R","NYM","MIL","S",,,"0","1",2021,"-0.77","1.25","0.70","3.29",,,,"0","5","Top",,,,,"621512",,,6.627761605293484,-145.05762118509745,-3.7228716292615363,-12.411201182384968,31.16427893095036,-13.735627491945555,"3.55","1.63","368","101.1","34","101","2453","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.68",,,,,,,,"30","2","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","215","0","-0.052"
"FF","2021-07-07","98.9","-1.23","5.47","deGrom, Jacob",541645,594798,,"swinging_strike",,,,,"5","Avisail Garcia flies out to center fielder Brandon Nimmo.","R","R","R","NYM","MIL","S",,,"0","0",2021,"-0.85","1.2","-0.02","2.95",,,,"0","5","Top",,,,,"621512",,,5.334140058151639,-143.91233042413845,-4.29518049122244,-13.020418705344236,32.02534678936319,-14.698459991800771,"3.55","1.63",,,,"99.7","2399","6.6",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.86",,,,,,,,"30","1","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","220","0","-0.038"
"FF","2021-07-07","100.7","-1.06","5.5","deGrom, Jacob",553882,594798,"strikeout","swinging_strike",,,,,"11","Omar Narvaez strikes out swinging.","R","L","R","NYM","MIL","S","2",,"0","2",2021,"-0.5","1.27","-0.46","3.52",,,,"2","4","Top",,,,,"621512",,,2.8784160022668472,-146.7166781483106,-3.2288716093162413,-7.870395278232926,33.40381105789197,-13.2662303837605,"3.32","1.51",,,,"101.5","2270","6.6",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.9",,,"0","1","0","0",,"26","3","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","217","0.016","-0.061"
"SL","2021-07-07","94.3","-1.12","5.5","deGrom, Jacob",553882,594798,,"foul",,,,,"14","Omar Narvaez strikes out swinging.","R","L","R","NYM","MIL","S",,,"0","1",2021,"0.45","0.62","1.08","1.47",,,,"2","4","Top",,,,,"621512",,,4.775893711622667,-137.300662904256,-6.288397456735395,4.837974986699221,25.386274670525772,-23.2877292974985,"3.32","1.51","147","93.0","10","95.9","2594","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.71",,,,,,,,"26","2","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","175","0","-0.024"
"FF","2021-07-07","100.9","-1.15","5.48","deGrom, Jacob",553882,594798,,"called_strike",,,,,"1","Omar Narvaez strikes out swinging.","R","L","R","NYM","MIL","S",,,"0","0",2021,"-0.8","1.43","-0.30","3.30",,,,"2","4","Top",,,,,"621512",,,4.334793739249998,-146.85661051569298,-4.147729651100044,-12.637268219650936,36.407384304200946,-10.710488679889075,"3.38","1.52",,,,"101.6","2482","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.75",,,,,,,,"26","1","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","217","0","-0.018"
"FF","2021-07-07","100.4","-1.07","5.46","deGrom, Jacob",642715,594798,"strikeout","called_strike",,,,,"9","Willy Adames called out on strikes.","R","R","R","NYM","MIL","S","2",,"0","2",2021,"-0.75","1.52","0.69","1.93",,,,"1","4","Top",,,,,"621512",,,6.717539768545814,-145.99788993738147,-8.130566249285861,-12.235478266647524,32.93844741897698,-8.745264009545188,"3.57","1.88",,,,"101.7","2400","6.9",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.57",,,"0","1","0","0",,"25","3","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","221","0.025","-0.101"
"SL","2021-07-07","93.0","-1.06","5.54","deGrom, Jacob",642715,594798,,"foul",,,,,"9","Willy Adames called out on strikes.","R","R","R","NYM","MIL","S",,,"0","1",2021,"0.27","0.51","0.51","2.07",,,,"1","4","Top",,,,,"621512",,,3.4589055009154674,-135.4647585656575,-4.369179113398103,2.6485337765662975,25.696339438535084,-25.1696715074065,"3.37","1.53","199","87.7","62","94.3","2455","6.7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.8",,,,,,,,"25","2","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","190","0","-0.035"
"SL","2021-07-07","93.7","-1.29","5.5","deGrom, Jacob",642715,594798,,"called_strike",,,,,"8","Willy Adames called out on strikes.","R","R","R","NYM","MIL","S",,,"0","0",2021,"0.01","0.68","-0.17","1.90",,,,"1","4","Top",,,,,"621512",,,2.902166456435992,-136.5396008373227,-5.225668149321215,-0.38193803540552546,24.262752288856802,-22.77391323013907,"3.67","1.87",,,,"95.2","2454","6.7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.83",,,,,,,,"25","1","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","201","0","-0.027"
"SL","2021-07-07","93.0","-1.22","5.48","deGrom, Jacob",592885,594798,"strikeout","called_strike",,,,,"13","Christian Yelich called out on strikes.","R","L","R","NYM","MIL","S","2",,"1","2",2021,"0.16","0.6","-0.17","1.49",,,,"0","4","Top",,,,,"621512",,,2.3690047108131878,-135.45418063241164,-5.855273798138233,1.4735965794721706,27.065020587212384,-23.735992238644602,"3.38","1.8",,,,"94","2457","6.6",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.86",,,"0","1","0","0",,"24","4","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","198","0.033","-0.173"
"CH","2021-07-07","91.4","-1.05","5.5","deGrom, Jacob",592885,594798,,"foul",,,,,"11","Christian Yelich called out on strikes.","R","L","R","NYM","MIL","S",,,"1","1",2021,"-1.18","0.42","-1.24","3.03",,,,"0","4","Top",,,,,"621512",,,2.1058546501894635,-133.23879060395174,-1.3497915877312758,-14.648097368039904,24.35871358890183,-27.072763955675008,"3.49","1.6","180","72.7","20","93.1","1651","6.9",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.64",,,,,,,,"24","3","Changeup","1","1","1","1","1","1","1","1","Infield shift","Standard","230","0","-0.057"
"SL","2021-07-07","92.0","-1.16","5.55","deGrom, Jacob",592885,594798,,"ball",,,,,"14","Christian Yelich called out on strikes.","R","L","R","NYM","MIL","B",,,"0","1",2021,"0.37","0.4","0.83","1.43",,,,"0","4","Top",,,,,"621512",,,4.288196471162978,-134.05454185841418,-5.654963696320381,3.7822830969974133,23.105832207339706,-26.500379869010576,"3.46","1.75",,,,"93.6","2612","6.7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.81",,,,,,,,"24","2","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","151","0","0.027"
"FF","2021-07-07","97.4","-1.31","5.49","deGrom, Jacob",592885,594798,,"called_strike",,,,,"9","Christian Yelich called out on strikes.","R","L","R","NYM","MIL","S",,,"0","0",2021,"-1.03","1.21","0.30","1.98",,,,"0","4","Top",,,,,"621512",,,6.747920094325415,-141.57828362017045,-6.743967370879151,-15.423769263463257,32.667956213558945,-14.526506069145714,"3.49","1.81",,,,"98.2","2422","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.7",,,,,,,,"24","1","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","209","0","-0.038"
"SL","2021-07-07","92.0","-1.19","5.52","deGrom, Jacob",649966,594798,"field_out","hit_into_play",,,,,"6","Luis Urias pops out to shortstop Francisco Lindor.","R","R","R","NYM","MIL","X","6","popup","0","0",2021,"0.31","0.67","0.69","2.11",,,,"2","3","Top",98.69,155.49,,,"621512",,,4.1300984065124675,-134.14121054159406,-4.424076838473239,3.1014375035020225,23.220861081329137,-23.37870825738699,"3.17","1.52","133","89.4","68","93.6","2638","6.7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.84","0.006","0.005","0","1","0","0","3","20","1","Slider","1","1","1","1","1","1","1","1","Strategic","Standard","176","0.014","-0.103"
"SL","2021-07-07","92.4","-1.12","5.55","deGrom, Jacob",669203,594798,"strikeout","swinging_strike",,,,,"9","Corbin Burnes strikes out swinging.","R","R","R","NYM","MIL","S","2",,"1","2",2021,"0.43","0.44","0.35","1.62",,,,"1","3","Top",,,,,"621512",,,2.848619341789381,-134.61458468210122,-5.287293415523099,4.723846798219346,24.387235859483425,-25.976071323711853,"3.49","1.6",,,,"93.9","2652","6.7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.76",,,"0","1","0","0",,"19","4","Slider","1","1","1","1","1","1","1","1","Standard","Standard","176","0.021","-0.114"
"SL","2021-07-07","92.1","-1.19","5.46","deGrom, Jacob",669203,594798,,"ball",,,,,"14","Corbin Burnes strikes out swinging.","R","R","R","NYM","MIL","B",,,"0","2",2021,"0.51","0.4","1.47","1.89",,,,"1","3","Top",,,,,"621512",,,5.683629877826142,-134.16000333930478,-4.244534831943591,5.246443373581878,22.97409478891307,-26.680141192487326,"3.7","1.83",,,,"93.7","2658","6.7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.81",,,,,,,,"19","3","Slider","1","1","1","1","1","1","1","1","Standard","Standard","159","0","0.013"
"SL","2021-07-07","92.0","-1.25","5.47","deGrom, Jacob",669203,594798,,"called_strike",,,,,"14","Corbin Burnes strikes out swinging.","R","R","R","NYM","MIL","S",,,"0","1",2021,"0.37","0.49","0.80","1.42",,,,"1","3","Top",,,,,"621512",,,4.46320933554049,-134.1040326863334,-5.701193166179442,3.7614489862395017,22.098294668672356,-25.423069557985947,"3.69","1.8",,,,"93.9","2556","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.69",,,,,,,,"19","2","Slider","1","1","1","1","1","1","1","1","Standard","Standard","174","0","-0.035"
"FF","2021-07-07","98.0","-1.2","5.39","deGrom, Jacob",669203,594798,,"called_strike",,,,,"8","Corbin Burnes strikes out swinging.","R","R","R","NYM","MIL","S",,,"0","0",2021,"-0.74","1.26","0.06","2.30",,,,"1","3","Top",,,,,"621512",,,5.148877636411138,-142.64009939820684,-5.8899627384658455,-11.192758187041608,29.96997933787517,-13.766284720836934,"3.77","1.93",,,,"99.4","2473","6.9",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.63",,,,,,,,"19","1","4-Seam Fastball","1","1","1","1","1","1","1","1","Standard","Standard","215","0","-0.027"
"SL","2021-07-07","91.0","-1.19","5.48","deGrom, Jacob",598265,594798,"field_out","hit_into_play",,,,,"8","Jackie Bradley grounds out sharply, first baseman Pete Alonso to pitcher Jacob deGrom.","R","L","R","NYM","MIL","X","3","ground_ball","2","0",2021,"0.34","0.27","0.23","1.92",,,,"0","3","Top",165.59,159.48,,,"621512",,,2.8740750763735137,-132.7043567570097,-3.7789862138551924,3.5494100297406743,22.11696570726342,-28.504057864901856,"3.3","1.5","25","101.6","-4","92.6","2589","6.6",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.86","0.354","0.323","0","1","0","0","2","18","3","Slider","1","1","1","1","1","1","1","1","Strategic","Standard","161","0.03","-0.349"
"SL","2021-07-07","91.1","-1.28","5.47","deGrom, Jacob",598265,594798,,"ball",,,,,"14","Jackie Bradley grounds out sharply, first baseman Pete Alonso to pitcher Jacob deGrom.","R","L","R","NYM","MIL","B",,,"1","0",2021,"0.18","0.37","0.93","1.37",,,,"0","3","Top",,,,,"621512",,,5.184014273305474,-132.88318177829166,-5.432888117846303,1.4580997534027014,20.00701854760358,-26.991086154813427,"3.54","1.74",,,,"92.9","2524","6.6",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.91",,,,,,,,"18","2","Slider","1","1","1","1","1","1","1","1","Strategic","Standard","173","0","0.07"
"FF","2021-07-07","95.4","-1.26","5.44","deGrom, Jacob",598265,594798,,"ball",,,,,"1","Jackie Bradley grounds out sharply, first baseman Pete Alonso to pitcher Jacob deGrom.","R","L","R","NYM","MIL","B",,,"0","0",2021,"-0.85","1.14","-0.35","3.35",,,,"0","3","Top",,,,,"621512",,,4.34055908226425,-139.02600839081245,-2.5377868537593304,-11.92399598751042,27.72537917780385,-16.88302041389667,"3.44","1.68",,,,"96.7","2213","6.7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.78",,,,,,,,"18","1","4-Seam Fastball","1","1","1","1","1","1","1","1","Strategic","Standard","219","0","0.038"
"SL","2021-07-07","91.8","-1.13","5.47","deGrom, Jacob",669374,594798,"field_out","hit_into_play",,,,,"14","Keston Hiura grounds out, pitcher Jacob deGrom to first baseman Pete Alonso.","R","R","R","NYM","MIL","X","1","ground_ball","1","2",2021,"0.4","0.28","0.62","1.11",,,,"2","2","Top",129.26,182.97,,,"621512",,,3.588929395099607,-133.6422774191549,-5.930649058279243,4.176942140362435,25.533378081657776,-27.870079267076818,"3.37","1.53","1","63.1","-52","93.3","2479","6.9",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.59","0.263","0.252","0","1","0","0","2","13","4","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","175","0.013","-0.073"
"SL","2021-07-07","91.6","-1.15","5.5","deGrom, Jacob",669374,594798,,"swinging_strike",,,,,"9","Keston Hiura grounds out, pitcher Jacob deGrom to first baseman Pete Alonso.","R","R","R","NYM","MIL","S",,,"1","1",2021,"0.3","0.33","0.83","1.65",,,,"2","2","Top",,,,,"621512",,,4.388842190287796,-133.4427233789271,-4.677300230596376,2.804325820339874,25.540675808875935,-27.475040886614433,"3.37","1.53",,,,"93","2354","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.7",,,,,,,,"13","3","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","178","0","-0.027"
"SL","2021-07-07","90.7","-1.1","5.41","deGrom, Jacob",669374,594798,,"swinging_strike",,,,,"14","Keston Hiura grounds out, pitcher Jacob deGrom to first baseman Pete Alonso.","R","R","R","NYM","MIL","S",,,"1","0",2021,"0.29","0.49","1.25","1.05",,,,"2","2","Top",,,,,"621512",,,5.309565404312529,-132.1780298880036,-6.250987208467336,2.597528658933619,21.563484740513342,-25.441366172725115,"3.37","1.53",,,,"92.6","2419","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.68",,,,,,,,"13","2","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","179","0","-0.02"
"FF","2021-07-07","96.0","-1.11","5.36","deGrom, Jacob",669374,594798,,"ball",,,,,"14","Keston Hiura grounds out, pitcher Jacob deGrom to first baseman Pete Alonso.","R","R","R","NYM","MIL","B",,,"0","0",2021,"-0.91","1.41","0.81","0.99",,,,"2","2","Top",,,,,"621512",,,7.203297799092436,-139.48804326183165,-9.296732592626835,-13.430405329572014,28.56627197375374,-11.830118674423536,"3.49","1.63",,,,"97.4","2373","6.9",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.56",,,,,,,,"13","1","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","221","0","0.016"
"FF","2021-07-07","99.5","-1.14","5.51","deGrom, Jacob",607054,594798,"field_out","hit_into_play",,,,,"1","Jace Peterson grounds out, third baseman Luis Guillorme to first baseman Pete Alonso.","R","L","R","NYM","MIL","X","5","ground_ball","2","2",2021,"-0.96","1.36","-0.50","2.98",,,,"1","2","Top",106.78,153.98,,,"621512",,,4.070691768271812,-144.88130319385027,-4.822534014958026,-14.412240680168988,32.770146130262916,-12.09381392544847,"3.37","1.53","17","94.5","-8","100.7","2450","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.66","0.197","0.183","0","1","0","0","2","12","5","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","209","0.019","-0.142"
"SL","2021-07-07","92.5","-1.19","5.46","deGrom, Jacob",607054,594798,,"swinging_strike",,,,,"14","Jace Peterson grounds out, third baseman Luis Guillorme to first baseman Pete Alonso.","R","L","R","NYM","MIL","S",,,"2","1",2021,"0.39","0.53","1.69","1.07",,,,"1","2","Top",,,,,"621512",,,6.570326487402231,-134.6585936165578,-6.70557967197325,3.5727961030275184,24.705250019066057,-24.55373796598398,"3.37","1.53",,,,"94.1","2468","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.66",,,,,,,,"12","4","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","189","0","-0.053"
"FF","2021-07-07","98.2","-1.11","5.46","deGrom, Jacob",607054,594798,,"ball",,,,,"14","Jace Peterson grounds out, third baseman Luis Guillorme to first baseman Pete Alonso.","R","L","R","NYM","MIL","B",,,"1","1",2021,"-0.97","1.33","1.04","1.50",,,,"1","2","Top",,,,,"621512",,,8.175319537759572,-142.66458017800574,-8.45799267770786,-15.088255936989745,30.211448644424134,-12.171498958034983,"3.31","1.66",,,,"99.6","2395","7",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.53",,,,,,,,"12","3","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","217","0","0.038"
"SL","2021-07-07","90.3","-1.15","5.54","deGrom, Jacob",607054,594798,,"ball",,,,,"14","Jace Peterson grounds out, third baseman Luis Guillorme to first baseman Pete Alonso.","R","L","R","NYM","MIL","B",,,"0","1",2021,"0.1","0.57","1.71","0.12",,,,"1","2","Top",,,,,"621512",,,6.953228518017592,-131.17434739522898,-8.847257075705409,-0.1572922625488842,24.636783485058693,-24.068784813935324,"3.29","1.62",,,,"91.4","2425","6.8",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.72",,,,,,,,"12","2","Slider","1","1","1","1","1","1","1","1","Infield shift","Standard","167","0","0.021"
"FF","2021-07-07","96.1","-1.1","5.51","deGrom, Jacob",607054,594798,,"called_strike",,,,,"3","Jace Peterson grounds out, third baseman Luis Guillorme to first baseman Pete Alonso.","R","L","R","NYM","MIL","S",,,"0","0",2021,"-0.99","1.36","0.54","3.01",,,,"1","2","Top",,,,,"621512",,,6.669778143683414,-139.72294003013147,-4.112783853416482,-14.527632768374218,34.519329422546534,-13.629778552047236,"3.39","1.72",,,,"96.7","2326","6.9",633395,594798,"621512","624413","643446","641645","596019","642086","607043","624424","53.59",,,,,,,,"12","1","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","215","0","-0.027"
